job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills,job_posted_month
Data Analyst,Data analyst,"Orlando, FL",via Trabajo.org,Full-time,False,"Florida, United States",2023-03-27 12:05:04,True,False,United States,,,,Indotronix International Corporation,,,Mar
Data Analyst,Data analyst,"Miami, FL",via BeBee,Full-time,False,"Florida, United States",2023-03-07 12:04:17,False,False,United States,,,,Amerijet International,"['excel', 'word', 'powerpoint']","{'analyst_tools': ['excel', 'word', 'powerpoint']}",Mar
Data Analyst,Data analyst,"Plano, TX",via BeBee,Full-time,False,"Texas, United States",2023-03-23 12:02:18,True,False,United States,,,,IT Trailblazers LLC,"['python', 'sql', 'aws', 'express']","{'cloud': ['aws'], 'programming': ['python', 'sql'], 'webframeworks': ['express']}",Mar
Data Analyst,Data analyst,"Moscow, Russia",via hh.ru,Full-time,False,Russia,2023-03-05 12:13:12,False,False,Russia,,,,"билайн: ИТ, Data, Digital","['sql', 'python', 'oracle', 'hadoop', 'qlik']","{'analyst_tools': ['qlik'], 'cloud': ['oracle'], 'libraries': ['hadoop'], 'programming': ['sql', 'python']}",Mar
Data Analyst,Data analyst,"Peachtree Corners, GA",via BeBee,,False,Georgia,2023-03-13 12:49:57,False,False,United States,,,,"Maayee, Inc","['sql', 'jira']","{'async': ['jira'], 'programming': ['sql']}",Mar
Data Analyst,Data analyst,"Paris, France",via BeBee,Full-time,False,France,2023-03-11 10:29:36,False,False,France,,,,Equancy,"['qlik', 'power bi', 'tableau']","{'analyst_tools': ['qlik', 'power bi', 'tableau']}",Mar
Data Analyst,Data analyst,Anywhere,via Jobs - DigiTold Jobs - DigiTold,Full-time,True,France,2023-03-17 10:37:00,False,False,France,,,,Confidential,"['sql', 'bigquery', 'looker', 'tableau']","{'analyst_tools': ['looker', 'tableau'], 'cloud': ['bigquery'], 'programming': ['sql']}",Mar
Data Analyst,Data analyst,"St. Petersburg, FL",via BeBee,Contractor,False,"Florida, United States",2023-03-24 10:04:46,False,True,United States,,,,Randstad,"['sql', 'sql server', 'oracle', 'power bi', 'ssrs', 'excel', 'sharepoint']","{'analyst_tools': ['power bi', 'ssrs', 'excel', 'sharepoint'], 'cloud': ['oracle'], 'databases': ['sql server'], 'programming': ['sql']}",Mar
Data Analyst,Data analyst,Czechia,via Trabajo.org,Full-time,False,Czechia,2023-03-31 11:02:48,True,False,Czechia,,,,Mercedes-Benz Parts Logistics Eastern Europe s.r.o.,['sql'],{'programming': ['sql']},Mar
Data Analyst,Data analyst,"Nantes, France",via LinkedIn,Contractor,False,France,2023-03-07 10:55:43,True,False,France,,,,LEASECOM,"['mysql', 'postgresql', 'oracle']","{'cloud': ['oracle'], 'databases': ['mysql', 'postgresql']}",Mar
Data Analyst,Data analyst,Anywhere,via LinkedIn,Internship,True,France,2023-03-13 10:34:06,False,False,France,,,,EEWORX,"['python', 'sql', 'r', 'mysql', 'pandas', 'tableau']","{'analyst_tools': ['tableau'], 'databases': ['mysql'], 'libraries': ['pandas'], 'programming': ['python', 'sql', 'r']}",Mar
Data Analyst,Data analyst,"Plano, TX",via Trabajo.org,Full-time,False,"Texas, United States",2023-03-02 10:02:31,False,False,United States,,,,Avacend Inc,['excel'],{'analyst_tools': ['excel']},Mar
Data Analyst,Data analyst,"Miami, FL",via Trabajo.org,Full-time,False,"Florida, United States",2023-03-31 03:02:32,True,False,United States,,,,Ekodus INC.,"['sql', 'cobol', 'sas', 'sas', 'db2']","{'analyst_tools': ['sas'], 'databases': ['db2'], 'programming': ['sql', 'cobol', 'sas']}",Mar
Data Analyst,Data analyst,"Montpellier, France",via Emplois Trabajo.org,Full-time,False,France,2023-03-23 03:39:44,True,False,France,,,,HORIBA Medical,['sap'],{'analyst_tools': ['sap']},Mar
Data Analyst,Data analyst,"St. Louis, MO",via Trabajo.org,Full-time,False,"Illinois, United States",2023-03-29 03:03:43,False,True,United States,,,,Bayer,['sap'],{'analyst_tools': ['sap']},Mar
Data Analyst,Data analyst,"Charlotte, NC",via BeBee,Full-time,False,Georgia,2023-03-27 02:39:17,True,True,United States,,,,The Denzel Group,['sql'],{'programming': ['sql']},Mar
Data Analyst,Data analyst,"Westlake, TX",via BeBee,,False,"Texas, United States",2023-03-27 21:03:15,True,True,United States,,,,SPECTRAFORCE TECHNOLOGIES Inc.,['sql'],{'programming': ['sql']},Mar
Data Analyst,Data analyst,"Waltham, MA",via ZipRecruiter,Contractor,False,"New York, United States",2023-03-22 21:00:06,True,True,United States,hour,,55.0,Modis,"['sql', 'html', 'sql server', 'power bi', 'ssrs', 'dax']","{'analyst_tools': ['power bi', 'ssrs', 'dax'], 'databases': ['sql server'], 'programming': ['sql', 'html']}",Mar
Data Analyst,Data analyst,"Columbia, SC",via BeBee,,False,Georgia,2023-03-22 21:58:36,False,False,United States,,,,TM Floyd & Company,"['sql', 'visual basic', 'db2']","{'databases': ['db2'], 'programming': ['sql', 'visual basic']}",Mar
Data Analyst,Data analyst,"Austin, TX",via BeBee,,False,"Texas, United States",2023-03-30 21:01:46,True,True,United States,,,,Inspyr solutions,"['sas', 'sas', 'express', 'word', 'excel']","{'analyst_tools': ['sas', 'word', 'excel'], 'programming': ['sas'], 'webframeworks': ['express']}",Mar
Data Analyst,Data analyst,"Bourg-en-Bresse, France",via BeBee,Full-time,False,France,2023-03-16 20:46:54,False,False,France,,,,BERNARD SERVICES,"['sql', 'html', 'css', 'spss']","{'analyst_tools': ['spss'], 'programming': ['sql', 'html', 'css']}",Mar
Data Analyst,Data analyst,"Montpellier, France",via Emplois Trabajo.org,Full-time,False,France,2023-03-19 20:42:18,False,False,France,,,,K.H CONSULTING,,,Mar
Data Analyst,Data analyst,"Dallas, TX",via Trabajo.org,Full-time,False,"Texas, United States",2023-03-29 20:02:39,True,False,United States,,,,Newt Global,"['python', 'sql', 'nosql', 'mongodb', 'mongodb', 'cassandra', 'oracle', 'hadoop', 'tableau', 'cognos']","{'analyst_tools': ['tableau', 'cognos'], 'cloud': ['oracle'], 'databases': ['mongodb', 'cassandra'], 'libraries': ['hadoop'], 'programming': ['python', 'sql', 'nosql', 'mongodb']}",Mar
Data Analyst,Data analyst,"San Francisco, CA",via BeBee,,False,"California, United States",2023-03-20 20:02:31,False,False,United States,,,,LeadStack Inc.,"['sql', 'python', 'r', 'redshift', 'hadoop', 'tableau', 'excel', 'sheets']","{'analyst_tools': ['tableau', 'excel', 'sheets'], 'cloud': ['redshift'], 'libraries': ['hadoop'], 'programming': ['sql', 'python', 'r']}",Mar
Data Analyst,Data analyst,"Charlotte, NC",via BeBee,Contractor,False,Georgia,2023-03-01 21:12:47,False,True,United States,,,,Randstad,"['oracle', 'hadoop']","{'cloud': ['oracle'], 'libraries': ['hadoop']}",Mar
Data Analyst,Data analyst,"Nantes, France",via Emplois Trabajo.org,Full-time,False,France,2023-03-01 20:35:46,True,False,France,,,,ORANGE BUSINESS SERVICES,,,Mar
Data Analyst,Data analyst,France,via BeBee,Internship,False,France,2023-03-25 20:36:11,False,False,France,,,,DIGITAL COLLEGE,,,Mar
Data Analyst,Data analyst,"St Charles, MO",via BeBee,,False,"Illinois, United States",2023-03-24 01:03:26,False,True,United States,,,,Randstad Technologies,"['sql', 'tableau', 'excel']","{'analyst_tools': ['tableau', 'excel'], 'programming': ['sql']}",Mar
Data Analyst,Data analyst,"Paris, France",via Emplois Trabajo.org,Full-time,False,France,2023-03-12 01:29:49,False,False,France,,,,Urban Linker,"['r', 'python', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['r', 'python']}",Mar
